errs,losses,valid_losses
"[0.24284711 0.17836502 0.15272555 0.13912673 0.14292195 0.17475328
 0.15190399 0.14000535 0.14911504 0.13451599 0.12139212 0.14272265
 0.11871471 0.12136845 0.11574073 0.1201333  0.09816774 0.10341907
 0.08805189 0.08318574 0.08624395 0.07692181 0.07165106 0.06640951
 0.06907894 0.06774847 0.05980186 0.06533688 0.06313652 0.0486568
 0.04090664 0.04281718 0.04837085 0.04783248 0.04341696 0.04484553
 0.04685198 0.04525345 0.04080497 0.04709929 0.04622487 0.04884171
 0.05101151 0.04862976 0.04438179 0.05407966 0.0498925  0.05149881
 0.05036571 0.04769737 0.0442701  0.04405545 0.04602128 0.04035698
 0.03745908 0.03830637 0.03862851 0.04025536 0.03751127 0.03929093
 0.03508206 0.03976188 0.04231124 0.04583987 0.05566803 0.05233254
 0.05956662 0.05778407 0.05301473 0.05712524 0.04989338 0.05658176
 0.05195215 0.0539862  0.05592105 0.06003991 0.05866744 0.0626441
 0.054849   0.05683153 0.05764966 0.06990721 0.06790712 0.07315876
 0.07814361 0.07862105 0.07656533 0.07044996 0.07131535 0.0717288
 0.07133115 0.06710255 0.06613386 0.05705338 0.05957253 0.06348608
 0.06705639 0.06648661 0.0539939  0.05180921 0.05209385 0.05391755
 0.05323905 0.05012597 0.04333751 0.04055418 0.03644446 0.03687605
 0.03441103 0.04167913 0.04046303 0.03934074 0.04398028 0.03907452
 0.0452558  0.05266995 0.05865845 0.06193899 0.06788052 0.07058662
 0.06969859 0.06889983 0.07220797 0.07886982 0.07434212 0.0757101
 0.08364454 0.09275008 0.08606181 0.09014423 0.08874574 0.09801966
 0.09034778 0.09834669 0.09563842 0.10435095 0.11086503 0.11024503
 0.11569096 0.11983085 0.11898097 0.10351997 0.11066234 0.11421784
 0.1338476  0.1242002  0.10908969 0.11946566 0.12418316]",losses,11.312514126300812
"[0.2411913  0.22059473 0.15328498 0.15799615 0.15766789 0.18788837
 0.17309989 0.14970578 0.14853176 0.14215225 0.13849567 0.13735937
 0.12323981 0.12482376 0.11756823 0.12343198 0.10784267 0.10279606
 0.09300791 0.0857161  0.08560646 0.0843979  0.07522657 0.06983604
 0.06973684 0.06774848 0.06351627 0.06601094 0.06166006 0.05482456
 0.05013572 0.04212025 0.04734849 0.04712355 0.04413207 0.04496576
 0.04685198 0.04745622 0.04228672 0.04653858 0.04572803 0.0530841
 0.05253077 0.04972297 0.05012532 0.05665816 0.05498878 0.05482456
 0.0486874  0.04769737 0.04427011 0.0408925  0.04390977 0.0474004
 0.03879691 0.0406185  0.03983856 0.04151912 0.03931867 0.04294591
 0.0351578  0.04069638 0.04667739 0.05283239 0.05484936 0.05197654
 0.05640196 0.05633872 0.05230846 0.05741895 0.05058248 0.05719678
 0.05486357 0.05711541 0.05592105 0.05582863 0.05896005 0.05658177
 0.05520087 0.05448191 0.05751723 0.06993672 0.07428083 0.07992281
 0.07613421 0.08187825 0.07670036 0.07801647 0.07570819 0.07538377
 0.07212763 0.06845879 0.07125331 0.06502085 0.06610426 0.06510417
 0.06958381 0.0716829  0.0602484  0.05838816 0.05402142 0.0536152
 0.05480191 0.0507448  0.04412071 0.03854411 0.03680193 0.04253255
 0.04217652 0.04205294 0.04593409 0.04436462 0.04624224 0.04292185
 0.04382559 0.05296187 0.05833896 0.0591513  0.06431372 0.0685307
 0.07117507 0.06687761 0.07220796 0.07820663 0.07763157 0.07832079
 0.08558712 0.08901203 0.08278327 0.08761388 0.08937351 0.09739666
 0.0994044  0.09650557 0.09502923 0.10374627 0.10726344 0.10845729
 0.11273279 0.1174812  0.12636867 0.10974566 0.10721185 0.10964914
 0.13157898 0.12025735 0.10685197 0.11168653 0.11535233]",average_loss,11.245552361011505
"[0.2467106  0.17725371 0.15720107 0.11969405 0.13441469 0.1627604
 0.15420432 0.14116359 0.14969826 0.1368656  0.12257538 0.1385512
 0.11811443 0.12603314 0.11452243 0.1252731  0.10547848 0.09947336
 0.0948912  0.08160426 0.08487791 0.08065986 0.07587411 0.06967288
 0.06842105 0.06642208 0.06485345 0.06533688 0.05962113 0.05482456
 0.04886505 0.04142333 0.04626222 0.05166909 0.04413207 0.04328255
 0.05053011 0.049659   0.04091895 0.04448266 0.04598565 0.05069096
 0.05256653 0.05063984 0.04908103 0.0588241  0.05532853 0.05371598
 0.04935209 0.046875   0.04857007 0.04854169 0.04688508 0.04882813
 0.03950517 0.04702373 0.04225866 0.0468824  0.04285689 0.04751462
 0.03977785 0.04591155 0.04762264 0.05570112 0.05804954 0.05660458
 0.05715616 0.05875745 0.05588397 0.05741895 0.05058247 0.05816324
 0.05711664 0.05711541 0.05701754 0.05808049 0.05795056 0.05447312
 0.05659373 0.05154489 0.0576938  0.06793093 0.06786277 0.07671878
 0.0751667  0.07871071 0.07291936 0.07427844 0.07428429 0.0717288
 0.07032023 0.06577715 0.07125331 0.06355233 0.06460904 0.06510417
 0.07113544 0.06990778 0.0602484  0.05427632 0.05397156 0.05200271
 0.05145537 0.05136365 0.04281538 0.03917886 0.04253939 0.03981307
 0.04418229 0.04205294 0.04593409 0.05085699 0.04628158 0.04448484
 0.04474501 0.05183591 0.0569332  0.06359418 0.06293159 0.0678454
 0.06913614 0.06418133 0.07153938 0.0800432  0.07697369 0.07636277
 0.08299699 0.09146513 0.09325641 0.08887905 0.08623468 0.09677365
 0.09816775 0.09320688 0.09502924 0.10435096 0.11086505 0.11143687
 0.11687421 0.12041823 0.12986809 0.11264133 0.10721187 0.1113624
 0.13214612 0.1208206  0.10461421 0.1105752  0.10817732]",losses,11.078078225255013
"[0.23236056 0.21781647 0.14992838 0.15461653 0.14065336 0.17189786
 0.17309989 0.16056454 0.14736529 0.14332706 0.1327945  0.1385512
 0.11691388 0.12603313 0.11330409 0.12404568 0.10784265 0.10736478
 0.08867966 0.08666496 0.08624396 0.07627935 0.07294614 0.0690202
 0.06842105 0.06841168 0.06515061 0.05763319 0.05451209 0.04660088
 0.04690331 0.04538707 0.0469651  0.04854142 0.04505148 0.04568713
 0.04543581 0.04598771 0.04154585 0.04579097 0.04271016 0.04808027
 0.05367469 0.04739551 0.04568713 0.05566114 0.05244064 0.05240583
 0.05113009 0.04851974 0.04510078 0.04499143 0.0425021  0.04416423
 0.03942647 0.03946244 0.0416071  0.04383088 0.04293349 0.04523026
 0.03885384 0.04217351 0.04478689 0.05154745 0.05321207 0.04948451
 0.05493794 0.05775457 0.05588397 0.0530134  0.04954151 0.05921756
 0.05711664 0.05597485 0.05701754 0.05696918 0.05795056 0.05684534
 0.05555276 0.04948896 0.06126932 0.07034967 0.06909018 0.07698578
 0.0744969  0.08190814 0.07327946 0.06999779 0.0710124  0.07264254
 0.07254119 0.06667103 0.07269606 0.06180261 0.06397948 0.0659608
 0.06887996 0.06926227 0.06029726 0.05756579 0.05564987 0.05522769
 0.04970564 0.05074481 0.04673141 0.03931993 0.03565801 0.03818139
 0.04042837 0.04280054 0.04667497 0.04436462 0.04474739 0.04292185
 0.0445407  0.05608953 0.0604476  0.0642911  0.06500478 0.06990132
 0.07117507 0.06822575 0.07488234 0.07886983 0.07828946 0.07505742
 0.08429206 0.08889523 0.09589746 0.0857161  0.08560693 0.09677365
 0.10238688 0.09711926 0.09502926 0.10556032 0.11146532 0.11143689
 0.11628259 0.11806863 0.11956421 0.10351998 0.11066233 0.11536004
 0.13611618 0.12645327 0.10964912 0.11446477 0.11590427]",average_loss,11.083925396203995
"[0.2472625  0.14669272 0.13818027 0.1098369  0.14065334 0.1639026
 0.15650465 0.14405929 0.12636867 0.13157895 0.11805747 0.12812261
 0.12531768 0.12033185 0.10964913 0.10509748 0.09405769 0.09282794
 0.093074   0.08413462 0.08414933 0.07703863 0.0761838  0.07293624
 0.07302631 0.07239088 0.06544776 0.05421468 0.05155915 0.04591557
 0.04367092 0.04651958 0.05073509 0.04795759 0.04964858 0.04893332
 0.04895659 0.05263467 0.04399643 0.04672548 0.04749458 0.05058217
 0.04834833 0.05063984 0.05143065 0.05703633 0.05293328 0.05391754
 0.04772362 0.04358553 0.04685986 0.04518507 0.04518948 0.04797149
 0.04037082 0.04614886 0.04402719 0.04993391 0.0464717  0.04797149
 0.04070186 0.04084711 0.0459572  0.05026249 0.0535842  0.04779349
 0.05442036 0.05533583 0.05332372 0.05183858 0.05058248 0.05710892
 0.05705811 0.05372299 0.05701754 0.05810974 0.05587306 0.06027187
 0.05462907 0.05066377 0.06400613 0.07197198 0.07324566 0.07582877
 0.07509229 0.08226673 0.07755559 0.07195725 0.06858876 0.06716008
 0.06768572 0.0691369  0.07525578 0.06533329 0.06822903 0.06900662
 0.06788819 0.06990778 0.05941772 0.05674342 0.05320719 0.05210349
 0.05065694 0.05136365 0.04359858 0.03917887 0.03871441 0.0464486
 0.04819385 0.04616478 0.04593409 0.04652875 0.0477371  0.04292186
 0.0445407  0.05083505 0.05974472 0.06032735 0.06293159 0.0678454
 0.0670972  0.0648554  0.07153937 0.0807064  0.07697369 0.07766813
 0.08429206 0.08772709 0.08934035 0.08824646 0.08749022 0.09739666
 0.10002272 0.09320688 0.0974659  0.10495564 0.11146531 0.11203279
 0.11628258 0.12100565 0.12131391 0.1058365  0.11066236 0.11364675
 0.13554902 0.12363695 0.10853027 0.11168651 0.11645622]",losses,11.040659487247467
"[0.23953551 0.178365   0.15104727 0.1591227  0.1412205  0.1861751
 0.17425005 0.16056456 0.14794852 0.13510337 0.1327945  0.1409349
 0.11751416 0.12603314 0.11391325 0.1201333  0.10486016 0.09822734
 0.08930743 0.0844509  0.08688145 0.07627935 0.07294613 0.06902019
 0.07171052 0.06841168 0.06381343 0.06057022 0.05802748 0.05071272
 0.04701477 0.0409442  0.05118237 0.04441291 0.04842269 0.04544668
 0.04826815 0.05333028 0.04165982 0.04523026 0.04598566 0.05221387
 0.04872369 0.05205042 0.0519528  0.05566113 0.0556343  0.05633627
 0.04853784 0.04851974 0.04436783 0.04834804 0.04659715 0.04502086
 0.04288907 0.0447116  0.03951278 0.042413   0.04334704 0.04842836
 0.03977785 0.04404253 0.04892799 0.05665736 0.06028221 0.05491356
 0.05965535 0.06094022 0.05857664 0.05506932 0.05162345 0.05816324
 0.05919413 0.0559456  0.05811404 0.05813898 0.05812612 0.05798751
 0.05775199 0.05066377 0.0650214  0.07560008 0.07546388 0.07654078
 0.07285962 0.08128061 0.08016629 0.07717241 0.07328456 0.07264254
 0.07269436 0.0686129  0.07325454 0.06561451 0.06610426 0.06834035
 0.06958379 0.06935909 0.06274042 0.05756579 0.05310749 0.05532847
 0.05225378 0.04421262 0.04072682 0.03434763 0.03565801 0.0417711
 0.04418229 0.04205294 0.04382545 0.04436461 0.04547514 0.04135888
 0.04454071 0.0536708  0.05725269 0.0591513  0.06362265 0.0685307
 0.06913614 0.06552947 0.07220797 0.08136959 0.0769737  0.07505743
 0.08364452 0.08772709 0.09198142 0.08698128 0.08686247 0.09677365
 0.09271196 0.09197948 0.09320176 0.10435096 0.10786371 0.10964911
 0.11509931 0.11865602 0.12345247 0.10916653 0.10606168 0.1113624
 0.13101181 0.1208206  0.13258594 0.10890826 0.11038502]",average_loss,11.121121793985367
"[0.24947017 0.18281025 0.15999822 0.12194709 0.14745916 0.17646655
 0.15362926 0.14174274 0.14231057 0.1362782  0.12827657 0.13646546
 0.11991525 0.12257779 0.11025829 0.12074701 0.09878606 0.10217305
 0.08930743 0.08445091 0.08560646 0.08065986 0.07359368 0.06771485
 0.06842106 0.06575887 0.06418486 0.06668502 0.05826184 0.05413925
 0.04552119 0.04072641 0.0469651  0.04570567 0.04341697 0.04472529
 0.0483075  0.05112751 0.04376845 0.04728619 0.04497356 0.05308409
 0.052924   0.04862976 0.04438178 0.0562456  0.05293329 0.05633627
 0.04604533 0.04440789 0.04431897 0.04182848 0.04010265 0.04368832
 0.03730169 0.04089971 0.04225866 0.04241299 0.04244334 0.04294591
 0.03608181 0.041239   0.04987324 0.04930625 0.05194688 0.0487725
 0.05295633 0.05775457 0.05367686 0.05081062 0.04850053 0.05166161
 0.05379556 0.0504768  0.05592105 0.05582863 0.05563897 0.05104659
 0.05300164 0.0490484  0.05531012 0.06852087 0.06937116 0.07271374
 0.07204098 0.0802646  0.07278433 0.07162564 0.07023986 0.07492691
 0.06975351 0.06546891 0.06780932 0.06264623 0.06334992 0.06615117
 0.06507285 0.06377552 0.05795182 0.05263158 0.05300778 0.05089413
 0.04875433 0.04916333 0.04594821 0.03776829 0.03757049 0.0350268
 0.03441103 0.04429576 0.04604807 0.04509887 0.04325253 0.0406375
 0.04454069 0.05225293 0.06044759 0.06498802 0.06500478 0.07195724
 0.07117507 0.06822576 0.07354514 0.07820664 0.07368421 0.07571011
 0.08299699 0.09210759 0.08806536 0.09583755 0.08811798 0.09220493
 0.09518525 0.09834668 0.10112087 0.10374628 0.10906424 0.10845729
 0.11450769 0.11924342 0.1195642  0.10467824 0.10836203 0.12678182
 0.13384756 0.12476344 0.10629252 0.11446478 0.11700812]",losses,10.986957132816315
"[0.22794513 0.21614951 0.14992838 0.15236351 0.14065334 0.18446183
 0.17252481 0.1576689  0.14386587 0.14215226 0.13161123 0.13616751
 0.11511311 0.12421908 0.11269493 0.12220458 0.10660601 0.09698131
 0.08867966 0.0850835  0.0836029  0.07627935 0.07652164 0.06967288
 0.06907894 0.06708528 0.06485345 0.06398874 0.05826184 0.05413925
 0.04886505 0.04259938 0.04734849 0.04599758 0.04055655 0.04196002
 0.04693066 0.0481132  0.04217274 0.04579097 0.04447672 0.04960317
 0.04872368 0.05049878 0.05221387 0.05665816 0.05848822 0.0541191
 0.05214371 0.04605263 0.04759281 0.04573375 0.04560537 0.04568714
 0.04029213 0.04383674 0.0412813  0.042413   0.04153964 0.04568713
 0.03608181 0.04217351 0.04514698 0.05283239 0.05730532 0.05028551
 0.05418374 0.05896394 0.05689924 0.05506932 0.05058248 0.05614246
 0.05604862 0.05383997 0.05592105 0.05802201 0.05670698 0.05877825
 0.05520088 0.05653783 0.05495699 0.06893383 0.07059858 0.0779648
 0.07323173 0.08092202 0.07386461 0.07560483 0.06746784 0.07401317
 0.07254119 0.06562302 0.0712533  0.06677056 0.06783556 0.06834035
 0.07057557 0.06758397 0.06112793 0.05509868 0.05310748 0.05613471
 0.05225377 0.04737557 0.04333751 0.0396373  0.03871442 0.04721005
 0.04217651 0.04205294 0.04593409 0.04869287 0.04919262 0.04292186
 0.0445407  0.05225292 0.05654981 0.05963043 0.06558439 0.0678454
 0.06913614 0.0684665  0.07324799 0.07871678 0.07500001 0.07505743
 0.08429205 0.09327574 0.09398495 0.08508351 0.08497917 0.10009634
 0.10238688 0.09527814 0.09929338 0.10132753 0.10546263 0.10726545
 0.11391605 0.11571899 0.13142343 0.10800827 0.1155095  0.12164202
 0.12987752 0.117441   0.12811048 0.10612997 0.10872924]",average_loss,11.097097724676132
"[0.23732783 0.18114327 0.15384443 0.14081652 0.14632486 0.17475328
 0.16250196 0.15882711 0.14503236 0.13451597 0.13220286 0.1379553
 0.12083874 0.1282791  0.11634991 0.11974974 0.10711522 0.10508041
 0.09168631 0.08223684 0.09225462 0.08673417 0.07978747 0.06869386
 0.06513158 0.06376927 0.0601733  0.06331465 0.06257407 0.05482456
 0.04540972 0.04377544 0.04702899 0.04457971 0.04127166 0.04352301
 0.04765842 0.04962035 0.04376847 0.04448266 0.04497356 0.05112607
 0.04833046 0.05250886 0.05169173 0.0588241  0.05293328 0.05391754
 0.04940192 0.04851974 0.04598032 0.0442491  0.04490154 0.04264133
 0.04225951 0.04586767 0.04370142 0.04509464 0.04334704 0.04568713
 0.03608181 0.04217351 0.0466774  0.04996367 0.05864492 0.05126453
 0.0588568  0.05796104 0.05469213 0.05506932 0.0496588  0.0582511
 0.05604862 0.05498052 0.05592105 0.06237951 0.05783352 0.0556153
 0.05531817 0.05139803 0.05888564 0.07135256 0.07008098 0.07671878
 0.07263635 0.08026459 0.07480987 0.07614746 0.07343604 0.07538376
 0.07254119 0.06562303 0.07302184 0.06589571 0.06397948 0.06986324
 0.06803217 0.07000459 0.06107907 0.05756579 0.05392172 0.05180115
 0.04955275 0.04421262 0.0425543  0.03776829 0.03565801 0.03818139
 0.0409252  0.04205293 0.04593409 0.04436461 0.04551448 0.0406375
 0.04382559 0.05325378 0.05904184 0.0642911  0.06431371 0.06990132
 0.07049543 0.06755169 0.07287657 0.08004318 0.07368422 0.07636277
 0.08364452 0.08772708 0.09198142 0.09109311 0.08497915 0.10466506
 0.10660603 0.10287277 0.09381092 0.10132755 0.10726344 0.10666955
 0.11332443 0.11571899 0.12345245 0.10974564 0.10606168 0.12392638
 0.13101183 0.11744102 0.10349534 0.1094639  0.11314466]",losses,11.130816519260406
"[0.24119134 0.17669806 0.15048784 0.15743287 0.14235479 0.17361112
 0.17309989 0.15766887 0.15358652 0.13451599 0.13101959 0.13974303
 0.11691391 0.11955439 0.1035575  0.11108111 0.10547847 0.09552764
 0.09056295 0.0857161  0.08032435 0.0751112  0.07424121 0.07228356
 0.07039473 0.07040127 0.068865   0.06418132 0.05802748 0.05071272
 0.04897651 0.04072641 0.04869035 0.04583078 0.04842269 0.0438837
 0.04826816 0.05259603 0.04091896 0.04448266 0.04598565 0.04829783
 0.05142261 0.05250886 0.05064744 0.06119631 0.05453011 0.058755
 0.05179477 0.046875   0.04778827 0.04779936 0.04872465 0.04663895
 0.04383342 0.04817979 0.0519856  0.05529719 0.04959635 0.04751463
 0.0467458  0.05221195 0.05527468 0.05366911 0.05946356 0.05696058
 0.0594631  0.06191361 0.05376515 0.05521617 0.05508358 0.05877826
 0.05451244 0.05793427 0.05482456 0.05939651 0.05942822 0.06607062
 0.0563738  0.05668469 0.07133374 0.07701592 0.07470968 0.07315874
 0.07278518 0.07906929 0.07710547 0.07406743 0.06666501 0.06761695
 0.07604878 0.07265078 0.07804821 0.06945763 0.06925208 0.07233797
 0.07225519 0.06803581 0.0624961  0.05674342 0.05905632 0.05290974
 0.0549548  0.05156993 0.04464286 0.03917887 0.04253939 0.04492569
 0.05345671 0.04541717 0.04519322 0.0479586  0.04846485 0.04220049
 0.04331481 0.0535457  0.0534188  0.06198254 0.06420225 0.06510416
 0.06721438 0.06577021 0.07428803 0.07407438 0.07302633 0.07179406
 0.08333484 0.09199079 0.09462246 0.092042   0.09238016 0.09822732
 0.09867696 0.09405074 0.0974659  0.09890882 0.10486235 0.10547769
 0.11036626 0.11454417 0.13025692 0.10742912 0.11665966 0.11992875
 0.12760893 0.11687772 0.12587273 0.14335881 0.10817732]",average_loss,11.13606283068657
"[0.24560672 0.1433588  0.1320265  0.1219471  0.13498183 0.16447367
 0.14360636 0.14405924 0.12636869 0.12159305 0.12198376 0.14391448
 0.12171607 0.11730844 0.10051169 0.10839615 0.10187764 0.09552764
 0.09370176 0.08824647 0.08414934 0.08077667 0.0781264  0.07554694
 0.07302631 0.07121752 0.06203051 0.05329986 0.05144197 0.04454496
 0.04516451 0.04486439 0.04824305 0.04666482 0.05015936 0.04785126
 0.04887791 0.05054783 0.04718788 0.04466956 0.05053085 0.05199631
 0.05565868 0.05762222 0.0561299  0.06136821 0.05916772 0.05341364
 0.05006661 0.04440789 0.04783713 0.04789618 0.04702905 0.04597268
 0.04257429 0.05021072 0.05021707 0.05387931 0.05099021 0.0493421
 0.04674578 0.05447286 0.05599486 0.05689642 0.06110086 0.06212263
 0.06120811 0.06350644 0.06206388 0.06035597 0.0582065  0.05851468
 0.05522932 0.05676447 0.05701754 0.06053707 0.05847725 0.0630834
 0.06228243 0.06505522 0.07663079 0.08388866 0.08226642 0.08392785
 0.08379971 0.08456768 0.08529764 0.07883041 0.06843729 0.0749269
 0.07842293 0.07265078 0.08205067 0.07008252 0.07350164 0.07452714
 0.07097548 0.06887497 0.06161656 0.05756579 0.05752758 0.05391754
 0.05541347 0.05256694 0.04751461 0.04027207 0.04368331 0.05003828
 0.05421118 0.05158493 0.04730185 0.04506023 0.04628158 0.04220048
 0.0425997  0.05141889 0.05412168 0.06267946 0.06420226 0.06647478
 0.06789403 0.06442206 0.07428803 0.07922694 0.07631579 0.07048872
 0.08074468 0.08877841 0.08888502 0.08824646 0.09294182 0.09781199
 0.10042281 0.096122   0.10112087 0.09649009 0.10818692 0.10875526
 0.10563321 0.11160716 0.12792398 0.10627087 0.11263406 0.11650221
 0.12420601 0.11518794 0.12587275 0.10724128 0.11314464]",losses,11.318415850400925
"[0.23732784 0.21837218 0.15272558 0.1413798  0.1480263  0.17703763
 0.15535448 0.14405924 0.12636867 0.12981674 0.11805746 0.13378385
 0.1229166  0.12154121 0.10233918 0.11414965 0.09889517 0.09531997
 0.09370176 0.08539978 0.08214577 0.07960854 0.07877393 0.07424158
 0.0756579  0.07371727 0.06373914 0.05580356 0.05359809 0.04728618
 0.0478173  0.04604044 0.04824305 0.04766568 0.04872915 0.04809171
 0.04964501 0.05124344 0.04559215 0.04579097 0.04600405 0.05166997
 0.05181582 0.05187409 0.05143065 0.06099002 0.05692536 0.05865423
 0.04685954 0.04440789 0.04363489 0.04686338 0.04533343 0.04625822
 0.03840344 0.04527401 0.04314293 0.04814615 0.04466429 0.04523027
 0.04027772 0.04699679 0.04843286 0.04861895 0.0532865  0.05286654
 0.05446471 0.05471641 0.04855637 0.05565673 0.05138887 0.06115047
 0.05581454 0.05369374 0.05482456 0.05591637 0.0580676  0.05904184
 0.05555275 0.05066377 0.06246115 0.07356481 0.07399985 0.07529476
 0.0744969  0.0812806  0.07778065 0.075846   0.0673921  0.06898756
 0.06900298 0.06630113 0.07148601 0.06473964 0.06523861 0.06814998
 0.06943984 0.06832629 0.06181202 0.05838816 0.05488549 0.05371598
 0.0549548  0.05136364 0.04620928 0.04259953 0.04139547 0.04960316
 0.04694253 0.04130533 0.0459341  0.04436462 0.04478672 0.03991612
 0.04852484 0.05425464 0.0569332  0.06220033 0.06224053 0.07127193
 0.06981578 0.0684665  0.07592236 0.07871678 0.07236843 0.0757101
 0.08234944 0.09018017 0.09198141 0.09330718 0.08805189 0.09947335
 0.09209362 0.09711928 0.10051169 0.1019322  0.10666317 0.10726545
 0.11391605 0.11454419 0.12461896 0.1000452  0.11780982 0.12107093
 0.13101178 0.11800427 0.10293593 0.10835258 0.11259272]",average_loss,11.051570892333984
